state,input
"[13.167,-6.955,51.843,9.306]","[-2.192]"
"[13.233,8.589,51.864,5.661]","[-2.193]"
"[13.357,18.511,51.872,2.789]","[-2.193]"
"[13.514,23.182,51.870,0.668]","[-2.194]"
"[13.672,23.429,51.862,-0.773]","[-2.194]"
"[13.805,20.080,51.851,-1.607]","[-2.194]"
"[13.888,14.068,51.839,-1.918]","[-2.194]"
"[13.923,6.740,51.828,-1.845]","[-2.194]"
"[13.917,-0.454,51.818,-1.542]","[-2.195]"
"[-0.525,-167.844,54.270,-11.849]","[0.859]"
"[-1.089,-200.523,54.215,-24.511]","[1.058]"
"[-1.891,-237.527,54.093,-36.973]","[1.167]"
"[-2.989,-274.694,53.900,-48.591]","[1.371]"
"[-4.326,-308.526,53.648,-59.090]","[1.543]"
"[-5.813,-335.691,53.355,-68.287]","[1.639]"
"[-7.364,-352.857,53.039,-76.000]","[1.839]"
"[-8.902,-357.732,52.714,-82.164]","[1.939]"
"[-10.398,-352.189,52.379,-87.190]","[2.142]"
"[-11.831,-339.141,52.029,-91.605]","[2.343]"
"[-13.183,-321.500,51.661,-95.938]","[2.444]"
"[-14.437,-301.922,51.271,-100.550]","[2.642]"
"[-15.596,-282.030,50.858,-105.144]","[2.748]"
"[-16.665,-263.190,50.424,-109.255]","[2.943]"
"[-17.652,-246.768,49.969,-112.420]","[3.146]"
"[-18.564,-233.586,49.497,-114.167]","[3.243]"
"[-19.423,-222.294,49.014,-113.994]","[3.441]"
"[-20.253,-211.000,48.533,-111.394]","[3.546]"
"[-21.079,-197.812,48.064,-105.857]","[3.744]"
"[-21.912,-181.223,47.617,-97.103]","[3.927]"
"[-22.709,-161.267,47.210,-85.761]","[3.989]"
"[-23.417,-138.362,46.859,-72.691]","[4.082]"
"[-23.982,-112.929,46.582,-58.750]","[4.109]"
"[-24.363,-85.711,46.389,-44.794]","[4.119]"
"[-24.584,-58.757,46.270,-31.664]","[4.117]"
"[-24.681,-34.437,46.207,-20.198]","[4.112]"
"[-24.693,-15.125,46.184,-11.232]","[4.105]"
"[-24.654,-2.558,46.184,-5.358]","[4.101]"
"[-24.589,4.062,46.197,-2.179]","[4.093]"
"[-24.519,6.166,46.213,-1.051]","[4.087]"
"[-6.246,-0.408,53.591,-0.067]","[0.870]"
"[-6.246,-0.295,53.591,-0.023]","[0.869]"
"[-6.246,-0.196,53.591,-0.045]","[0.868]"
"[-6.248,-0.094,53.592,-0.143]","[0.866]"
"[-6.249,0.007,53.593,-0.281]","[0.865]"
"[-6.250,0.096,53.592,-0.408]","[0.864]"
"[-6.250,0.161,53.590,-0.473]","[0.863]"
"[-6.248,0.195,53.586,-0.440]","[0.862]"
"[-6.245,0.208,53.582,-0.324]","[0.861]"
"[-6.243,0.210,53.578,-0.156]","[0.860]"
"[-6.241,0.214,53.576,0.036]","[0.859]"
"[-6.241,0.228,53.578,0.223]","[0.858]"
"[-6.242,0.246,53.582,0.391]","[0.857]"
"[-6.243,0.256,53.587,0.526]","[0.857]"
"[-6.243,0.250,53.591,0.616]","[0.855]"
"[-6.241,0.218,53.593,0.652]","[0.854]"
"[-6.237,0.156,53.594,0.640]","[0.854]"
"[-6.234,0.060,53.595,0.592]","[0.853]"
"[-6.233,-0.071,53.596,0.518]","[0.852]"
"[-6.234,-0.238,53.599,0.428]","[0.851]"
"[-6.237,-0.419,53.603,0.328]","[0.850]"
"[-6.241,-0.592,53.606,0.222]","[0.850]"
"[-6.245,-0.732,53.608,0.116]","[0.849]"
"[-6.248,-0.821,53.607,0.016]","[0.848]"
"[-6.251,-0.864,53.605,-0.069]","[0.847]"
"[-6.253,-0.872,53.602,-0.125]","[0.846]"
"[-6.257,-0.857,53.600,-0.143]","[0.846]"
"[-6.261,-0.827,53.600,-0.115]","[0.844]"
"[-6.265,-0.777,53.601,-0.057]","[0.844]"
"[-6.269,-0.703,53.602,0.009]","[0.843]"
"[0.754,-192.549,54.057,-14.178]","[-0.133]"
"[-0.177,-222.883,53.977,-18.167]","[0.079]"
"[-1.247,-244.546,53.878,-21.030]","[0.189]"
"[-2.408,-253.545,53.768,-22.170]","[0.403]"
"[-3.608,-246.936,53.654,-21.160]","[0.590]"
"[-4.767,-225.977,53.548,-18.256]","[0.661]"
"[-5.797,-192.971,53.459,-13.885]","[0.752]"
"[-6.614,-150.223,53.401,-8.473]","[0.773]"
"[-7.148,-100.576,53.379,-2.498]","[0.790]"
"[-7.408,-49.022,53.393,3.355]","[0.786]"
"[-7.422,-1.088,53.434,8.350]","[0.781]"
"[-7.215,37.696,53.497,11.750]","[0.771]"
"[-6.826,62.963,53.574,13.016]","[0.765]"
"[-6.335,74.990,53.655,12.399]","[0.753]"
"[-5.832,75.213,53.727,10.346]","[0.748]"
"[-5.407,65.071,53.777,7.304]","[0.739]"
"[-5.133,46.489,53.796,3.734]","[0.735]"
"[-5.009,23.337,53.789,0.151]","[0.734]"
"[-5.015,-0.026,53.765,-2.918]","[0.734]"
"[-5.133,-19.241,53.731,-4.946]","[0.734]"
"[-5.339,-30.883,53.694,-5.561]","[0.734]"
"[-5.589,-35.256,53.660,-5.010]","[0.734]"
"[-5.833,-33.600,53.633,-3.697]","[0.734]"
"[-6.023,-27.152,53.618,-2.027]","[0.734]"
"[-6.121,-17.298,53.618,-0.360]","[0.733]"
"[-6.137,-6.018,53.629,1.107]","[0.733]"
"[-6.090,4.561,53.647,2.219]","[0.733]"
"[-6.002,12.312,53.666,2.821]","[0.733]"
"[-5.892,15.654,53.682,2.819]","[0.733]"
"[-5.781,15.185,53.695,2.349]","[0.733]"
"[-1.041,-286.669,53.794,-30.544]","[0.819]"
"[-2.383,-308.047,53.642,-35.795]","[1.024]"
"[-3.794,-318.899,53.468,-39.905]","[1.229]"
"[-5.212,-318.598,53.282,-42.536]","[1.327]"
"[-6.578,-307.230,53.092,-43.537]","[1.535]"
"[-7.857,-287.728,52.903,-43.509]","[1.627]"
"[-9.017,-263.740,52.722,-43.240]","[1.839]"
"[-10.028,-238.911,52.554,-43.518]","[2.006]"
"[-10.873,-216.540,52.401,-45.042]","[2.108]"
"[-11.590,-198.533,52.250,-48.153]","[2.308]"
"[-12.234,-186.450,52.085,-53.103]","[2.507]"
"[-12.857,-181.848,51.889,-60.143]","[2.613]"
"[-13.508,-185.540,51.650,-69.307]","[2.810]"
"[-14.210,-195.356,51.362,-79.758]","[2.911]"
"[-14.984,-208.377,51.023,-90.439]","[3.110]"
"[-15.847,-221.688,50.629,-100.295]","[3.313]"
"[-16.810,-232.606,50.183,-108.340]","[3.411]"
"[-17.841,-239.394,49.697,-113.873]","[3.612]"
"[-18.902,-240.550,49.191,-116.265]","[3.710]"
"[-19.951,-234.571,48.680,-114.884]","[3.912]"
"[-20.951,-220.528,48.183,-109.364]","[4.088]"
"[-21.871,-199.778,47.718,-100.389]","[4.153]"
"[-22.681,-174.253,47.302,-88.907]","[4.231]"
"[-23.354,-145.884,46.953,-75.866]","[4.259]"
"[-23.867,-116.551,46.683,-62.187]","[4.283]"
"[-24.234,-87.939,46.485,-48.680]","[4.288]"
"[-24.478,-61.681,46.346,-36.127]","[4.283]"
"[-24.619,-39.411,46.252,-25.312]","[4.276]"
"[-24.681,-22.389,46.193,-16.850]","[4.273]"
"[-24.685,-10.381,46.161,-10.678]","[4.264]"
"[5.120,-0.161,53.728,-0.089]","[-0.988]"
"[5.121,-0.226,53.728,0.005]","[-0.988]"
"[5.121,-0.336,53.728,0.109]","[-0.988]"
"[5.120,-0.473,53.728,0.214]","[-0.988]"
"[5.117,-0.618,53.730,0.311]","[-0.988]"
"[5.113,-0.753,53.731,0.390]","[-0.988]"
"[5.109,-0.862,53.734,0.444]","[-0.989]"
"[5.104,-0.929,53.736,0.464]","[-0.989]"
"[5.100,-0.939,53.738,0.445]","[-0.990]"
"[5.097,-0.899,53.740,0.387]","[-0.990]"
"[5.093,-0.818,53.742,0.297]","[-0.990]"
"[5.090,-0.705,53.743,0.179]","[-0.991]"
"[5.087,-0.570,53.744,0.038]","[-0.991]"
"[5.084,-0.422,53.744,-0.109]","[-0.991]"
"[5.082,-0.273,53.743,-0.247]","[-0.991]"
"[5.081,-0.134,53.742,-0.357]","[-0.991]"
"[5.082,-0.013,53.739,-0.427]","[-0.992]"
"[5.083,0.083,53.737,-0.454]","[-0.992]"
"[5.085,0.151,53.734,-0.442]","[-0.992]"
"[5.086,0.188,53.732,-0.393]","[-0.992]"
"[5.087,0.190,53.730,-0.311]","[-0.992]"
"[5.087,0.165,53.729,-0.215]","[-0.992]"
"[5.087,0.122,53.729,-0.122]","[-0.992]"
"[5.087,0.071,53.729,-0.054]","[-0.992]"
"[5.088,0.020,53.729,-0.022]","[-0.992]"
"[5.088,-0.030,53.730,-0.016]","[-0.992]"
"[5.088,-0.079,53.730,-0.015]","[-0.993]"
"[5.088,-0.125,53.730,0.000]","[-0.993]"
"[5.087,-0.169,53.729,0.039]","[-0.993]"
"[5.086,-0.213,53.729,0.084]","[-0.993]"
"[-1.118,-287.321,53.762,-20.705]","[0.768]"
"[-2.388,-293.562,53.663,-24.554]","[0.979]"
"[-3.669,-291.815,53.549,-27.849]","[1.089]"
"[-4.918,-283.598,53.424,-30.732]","[1.288]"
"[-6.089,-270.429,53.291,-33.348]","[1.386]"
"[-7.150,-253.968,53.155,-35.878]","[1.597]"
"[-8.106,-236.462,53.011,-38.649]","[1.696]"
"[-8.975,-220.300,52.859,-42.026]","[1.899]"
"[-9.771,-207.875,52.695,-46.375]","[2.105]"
"[-10.515,-201.012,52.515,-51.938]","[2.207]"
"[-11.236,-199.283,52.312,-58.465]","[2.404]"
"[-11.967,-201.697,52.079,-65.583]","[2.517]"
"[-12.741,-207.259,51.807,-72.920]","[2.708]"
"[-13.582,-214.863,51.493,-80.109]","[2.883]"
"[-14.483,-222.937,51.141,-86.815]","[2.984]"
"[-15.429,-229.795,50.760,-92.707]","[3.183]"
"[-16.404,-233.750,50.361,-97.455]","[3.380]"
"[-17.391,-233.582,49.951,-100.895]","[3.490]"
"[-18.370,-229.935,49.534,-103.517]","[3.687]"
"[-19.321,-223.918,49.112,-105.980]","[3.791]"
"[-20.221,-216.643,48.689,-108.938]","[3.987]"
"[-21.057,-209.103,48.264,-112.858]","[4.189]"
"[-21.841,-201.833,47.828,-117.448]","[4.288]"
"[-22.594,-195.251,47.369,-122.225]","[4.491]"
"[-23.336,-189.777,46.875,-126.705]","[4.589]"
"[-24.082,-185.557,46.340,-130.366]","[4.793]"
"[-24.829,-181.648,45.776,-132.520]","[4.982]"
"[-25.569,-176.835,45.201,-132.438]","[5.060]"
"[-26.294,-169.902,44.634,-129.393]","[5.167]"
"[-26.995,-159.892,44.092,-122.864]","[5.199]"
"[2.314,1.288,54.002,0.164]","[-0.562]"
"[2.320,1.304,54.002,0.071]","[-0.561]"
"[2.326,1.276,54.002,-0.011]","[-0.561]"
"[2.331,1.221,54.002,-0.087]","[-0.560]"
"[2.336,1.161,54.002,-0.164]","[-0.559]"
"[2.341,1.116,54.002,-0.250]","[-0.559]"
"[2.345,1.104,54.001,-0.349]","[-0.558]"
"[2.348,1.121,53.999,-0.456]","[-0.558]"
"[2.351,1.158,53.997,-0.563]","[-0.557]"
"[2.356,1.205,53.994,-0.661]","[-0.557]"
"[2.361,1.255,53.991,-0.742]","[-0.557]"
"[2.367,1.300,53.988,-0.798]","[-0.557]"
"[2.373,1.333,53.984,-0.821]","[-0.556]"
"[2.379,1.348,53.981,-0.804]","[-0.556]"
"[2.385,1.341,53.977,-0.740]","[-0.555]"
"[2.389,1.314,53.973,-0.632]","[-0.555]"
"[2.394,1.273,53.971,-0.485]","[-0.555]"
"[2.399,1.223,53.969,-0.304]","[-0.555]"
"[2.404,1.167,53.968,-0.096]","[-0.555]"
"[2.409,1.099,53.968,0.117]","[-0.555]"
"[2.414,1.010,53.969,0.309]","[-0.554]"
"[2.419,0.893,53.971,0.455]","[-0.554]"
"[2.422,0.741,53.974,0.536]","[-0.553]"
"[2.425,0.560,53.977,0.552]","[-0.553]"
"[2.426,0.358,53.980,0.511]","[-0.553]"
"[2.427,0.143,53.983,0.420]","[-0.553]"
"[2.428,-0.075,53.985,0.288]","[-0.553]"
"[2.427,-0.281,53.985,0.138]","[-0.552]"
"[2.426,-0.458,53.985,-0.008]","[-0.552]"
"[2.423,-0.589,53.984,-0.125]","[-0.552]"
"[7.584,7.106,53.340,-0.939]","[-1.519]"
"[7.600,5.089,53.334,-1.162]","[-1.516]"
"[7.604,3.141,53.327,-1.293]","[-1.512]"
"[7.601,1.732,53.320,-1.312]","[-1.510]"
"[7.598,1.201,53.314,-1.212]","[-1.507]"
"[7.595,1.364,53.308,-1.026]","[-1.505]"
"[7.597,1.910,53.305,-0.800]","[-1.502]"
"[7.606,2.527,53.302,-0.580]","[-1.500]"
"[7.622,2.954,53.301,-0.403]","[-1.497]"
"[7.644,3.144,53.301,-0.269]","[-1.494]"
"[7.665,3.104,53.301,-0.167]","[-1.492]"
"[7.682,2.839,53.301,-0.089]","[-1.489]"
"[7.692,2.376,53.301,-0.027]","[-1.487]"
"[7.696,1.824,53.300,0.020]","[-1.486]"
"[7.697,1.313,53.299,0.051]","[-1.484]"
"[7.697,0.973,53.299,0.062]","[-1.483]"
"[7.699,0.896,53.300,0.055]","[-1.480]"
"[7.702,1.023,53.301,0.026]","[-1.478]"
"[7.707,1.256,53.303,-0.024]","[-1.477]"
"[7.713,1.500,53.303,-0.098]","[-1.475]"
"[7.721,1.675,53.302,-0.193]","[-1.474]"
"[7.729,1.775,53.301,-0.294]","[-1.472]"
"[7.737,1.811,53.298,-0.382]","[-1.470]"
"[7.745,1.795,53.296,-0.438]","[-1.470]"
"[7.752,1.738,53.294,-0.448]","[-1.468]"
"[7.759,1.656,53.292,-0.420]","[-1.467]"
"[7.765,1.569,53.290,-0.365]","[-1.465]"
"[7.771,1.491,53.289,-0.295]","[-1.464]"
"[7.776,1.438,53.288,-0.221]","[-1.463]"
"[7.782,1.411,53.287,-0.152]","[-1.462]"
"[7.939,-2.948,53.289,-1.563]","[-1.378]"
"[7.899,0.626,53.286,-3.459]","[-1.378]"
"[7.871,7.697,53.275,-6.331]","[-1.378]"
"[7.869,19.402,53.255,-10.429]","[-1.388]"
"[7.911,36.543,53.221,-15.909]","[-1.414]"
"[8.025,58.594,53.166,-22.551]","[-1.505]"
"[8.243,84.694,53.080,-30.041]","[-1.571]"
"[8.596,113.982,52.954,-38.062]","[-1.758]"
"[9.108,145.240,52.780,-46.244]","[-1.966]"
"[9.774,175.811,52.564,-53.977]","[-2.073]"
"[10.581,202.680,52.314,-60.596]","[-2.288]"
"[11.517,222.830,52.037,-65.438]","[-2.390]"
"[12.559,233.753,51.742,-67.949]","[-2.607]"
"[13.651,234.957,51.439,-68.038]","[-2.719]"
"[14.729,226.457,51.141,-65.726]","[-2.884]"
"[15.726,208.268,50.860,-61.036]","[-2.978]"
"[16.588,180.994,50.606,-54.114]","[-3.009]"
"[17.293,147.599,50.387,-45.607]","[-3.029]"
"[17.828,111.637,50.211,-36.288]","[-3.026]"
"[18.181,76.661,50.084,-26.929]","[-3.012]"
"[18.351,45.761,50.010,-18.230]","[-2.999]"
"[18.374,20.179,49.980,-10.609]","[-2.993]"
"[18.301,0.690,49.980,-4.411]","[-2.985]"
"[18.179,-11.929,49.998,0.018]","[-2.978]"
"[18.052,-17.357,50.022,2.473]","[-2.975]"
"[17.939,-17.110,50.048,3.310]","[-2.971]"
"[17.850,-13.158,50.070,3.023]","[-2.969]"
"[17.800,-7.473,50.084,2.107]","[-2.967]"
"[17.795,-1.788,50.089,1.004]","[-2.966]"
"[17.827,3.126,50.086,-0.060]","[-2.965]"
"[-30.010,0.039,41.770,-0.127]","[4.625]"
"[-30.010,0.032,41.769,-0.143]","[4.625]"
"[-30.010,0.016,41.768,-0.153]","[4.625]"
"[-30.010,-0.000,41.767,-0.152]","[4.625]"
"[-30.010,-0.008,41.766,-0.139]","[4.625]"
"[-30.010,-0.008,41.766,-0.119]","[4.625]"
"[-30.010,-0.004,41.766,-0.098]","[4.625]"
"[-30.010,0.000,41.766,-0.080]","[4.625]"
"[-30.010,0.002,41.766,-0.072]","[4.625]"
"[-30.010,0.002,41.765,-0.070]","[4.625]"
"[-30.010,0.001,41.764,-0.074]","[4.625]"
"[-30.010,0.000,41.764,-0.080]","[4.625]"
"[-30.010,0.000,41.764,-0.087]","[4.625]"
"[-30.010,0.001,41.764,-0.096]","[4.625]"
"[-30.010,0.001,41.764,-0.108]","[4.625]"
"[-30.010,0.000,41.763,-0.125]","[4.625]"
"[-30.010,-0.002,41.763,-0.148]","[4.625]"
"[-30.010,-0.004,41.762,-0.174]","[4.625]"
"[-30.010,-0.004,41.761,-0.198]","[4.625]"
"[-30.010,0.000,41.760,-0.214]","[4.625]"
"[-30.010,0.009,41.759,-0.220]","[4.625]"
"[-30.010,0.019,41.758,-0.212]","[4.625]"
"[-30.010,0.027,41.757,-0.190]","[4.625]"
"[-30.010,0.027,41.757,-0.152]","[4.625]"
"[-30.010,0.016,41.756,-0.099]","[4.625]"
"[-30.009,-0.006,41.755,-0.044]","[4.625]"
"[-30.009,-0.038,41.755,-0.006]","[4.625]"
"[-30.009,-0.080,41.755,0.000]","[4.625]"
"[-30.010,-0.130,41.756,-0.031]","[4.625]"
"[-30.010,-0.181,41.757,-0.051]","[4.625]"
"[12.484,-0.295,52.145,-1.297]","[-2.123]"
"[12.476,0.705,52.139,-1.661]","[-2.122]"
"[12.477,2.216,52.125,-1.675]","[-2.122]"
"[12.487,3.593,52.106,-1.193]","[-2.121]"
"[12.508,4.039,52.089,-0.075]","[-2.120]"
"[12.540,2.759,52.081,1.821]","[-2.120]"
"[12.580,-1.133,52.086,4.578]","[-2.119]"
"[12.612,-8.872,52.106,8.041]","[-2.117]"
"[12.614,-21.779,52.143,11.994]","[-2.114]"
"[12.565,-41.179,52.198,16.223]","[-2.067]"
"[12.440,-67.848,52.271,20.507]","[-2.017]"
"[12.203,-100.387,52.363,24.593]","[-1.875]"
"[11.811,-136.851,52.473,28.219]","[-1.777]"
"[11.222,-175.295,52.600,31.125]","[-1.582]"
"[10.409,-213.567,52.742,33.111]","[-1.380]"
"[9.399,-248.686,52.893,34.213]","[-1.171]"
"[8.234,-277.462,53.046,34.531]","[-1.062]"
"[6.955,-296.705,53.194,34.161]","[-0.844]"
"[5.606,-304.053,53.331,33.188]","[-0.743]"
"[4.245,-300.444,53.458,31.646]","[-0.534]"
"[2.932,-287.642,53.578,29.555]","[-0.328]"
"[1.727,-267.411,53.693,26.938]","[-0.227]"
"[0.679,-241.877,53.804,23.761]","[-0.022]"
"[-0.215,-214.619,53.906,19.788]","[0.081]"
"[-0.970,-189.576,53.992,14.729]","[0.289]"
"[-1.602,-170.688,54.056,8.295]","[0.490]"
"[-2.134,-161.068,54.091,0.310]","[0.590]"
"[-2.623,-160.521,54.092,-8.938]","[0.792]"
"[-3.134,-168.027,54.050,-19.047]","[0.894]"
"[-3.735,-182.562,53.959,-29.616]","[1.095]"
"[-3.384,6.768,53.985,-0.277]","[0.348]"
"[-3.354,5.662,53.980,-0.558]","[0.348]"
"[-3.340,3.949,53.973,-0.681]","[0.348]"
"[-3.336,2.068,53.966,-0.671]","[0.348]"
"[-3.339,0.455,53.961,-0.554]","[0.348]"
"[-3.346,-0.548,53.960,-0.357]","[0.348]"
"[-3.355,-0.998,53.962,-0.121]","[0.348]"
"[-3.363,-1.050,53.964,0.111]","[0.348]"
"[-3.369,-0.857,53.967,0.295]","[0.348]"
"[-3.372,-0.557,53.969,0.397]","[0.348]"
"[-3.372,-0.213,53.969,0.431]","[0.348]"
"[-3.369,0.131,53.970,0.416]","[0.348]"
"[-3.367,0.429,53.971,0.375]","[0.348]"
"[-3.364,0.646,53.973,0.326]","[0.348]"
"[-3.362,0.793,53.975,0.272]","[0.348]"
"[-3.359,0.890,53.978,0.211]","[0.348]"
"[-3.356,0.955,53.979,0.143]","[0.348]"
"[-3.351,1.003,53.979,0.068]","[0.348]"
"[-3.346,1.018,53.978,0.000]","[0.348]"
"[-3.341,0.977,53.976,-0.046]","[0.348]"
"[-3.336,0.857,53.975,-0.054]","[0.348]"
"[-3.332,0.646,53.975,-0.015]","[0.348]"
"[-3.329,0.369,53.975,0.047]","[0.348]"
"[-3.328,0.064,53.976,0.103]","[0.348]"
"[-3.328,-0.232,53.977,0.125]","[0.348]"
"[-3.331,-0.487,53.979,0.090]","[0.348]"
"[-3.334,-0.682,53.979,0.008]","[0.348]"
"[-3.339,-0.801,53.980,-0.105]","[0.348]"
"[-3.343,-0.830,53.979,-0.232]","[0.348]"
"[-3.348,-0.761,53.978,-0.356]","[0.348]"
"[25.035,1.398,45.996,-1.293]","[-4.569]"
"[25.040,1.375,45.991,-1.196]","[-4.568]"
"[25.042,1.532,45.990,-1.275]","[-4.568]"
"[25.044,1.825,45.991,-1.475]","[-4.568]"
"[25.047,2.188,45.991,-1.712]","[-4.567]"
"[25.055,2.554,45.985,-1.902]","[-4.567]"
"[25.069,2.836,45.973,-1.942]","[-4.566]"
"[25.087,2.872,45.957,-1.655]","[-4.566]"
"[25.105,2.479,45.941,-0.844]","[-4.565]"
"[25.122,1.473,45.930,0.688]","[-4.565]"
"[25.133,-0.428,45.928,3.143]","[-4.564]"
"[25.136,-3.914,45.938,6.752]","[-4.561]"
"[25.126,-9.773,45.964,11.751]","[-4.549]"
"[25.102,-18.795,46.007,18.375]","[-4.475]"
"[25.055,-31.644,46.073,26.766]","[-4.418]"
"[24.961,-48.480,46.173,36.687]","[-4.298]"
"[24.793,-69.340,46.317,47.804]","[-4.106]"
"[24.520,-94.259,46.518,59.786]","[-4.008]"
"[24.120,-122.935,46.785,72.232]","[-3.782]"
"[23.584,-153.718,47.112,84.481]","[-3.571]"
"[22.907,-184.622,47.493,95.801]","[-3.463]"
"[22.086,-213.661,47.920,105.464]","[-3.252]"
"[21.121,-239.013,48.385,112.834]","[-3.148]"
"[20.042,-259.526,48.876,117.653]","[-2.944]"
"[18.885,-274.211,49.383,119.757]","[-2.740]"
"[17.683,-282.080,49.893,118.982]","[-2.638]"
"[16.472,-282.603,50.395,115.285]","[-2.438]"
"[15.279,-277.078,50.877,109.105]","[-2.338]"
"[14.133,-267.259,51.326,101.005]","[-2.135]"
"[13.059,-254.902,51.728,91.545]","[-1.933]"
"[-19.637,-10.848,49.043,-6.223]","[3.074]"
"[-19.694,-9.128,49.038,-4.533]","[3.070]"
"[-19.734,-6.434,49.044,-2.628]","[3.068]"
"[-19.753,-3.652,49.049,-0.875]","[3.064]"
"[-19.747,-1.512,49.047,0.432]","[3.062]"
"[-19.727,-0.119,49.041,1.303]","[3.058]"
"[-19.703,0.582,49.037,1.824]","[3.056]"
"[-19.686,0.643,49.041,2.080]","[3.052]"
"[-19.686,0.156,49.057,2.146]","[3.049]"
"[-19.698,-0.635,49.080,2.049]","[3.047]"
"[-19.715,-1.445,49.102,1.805]","[3.043]"
"[-19.732,-1.991,49.116,1.429]","[3.042]"
"[-19.742,-2.070,49.116,0.951]","[3.039]"
"[-19.747,-1.798,49.106,0.462]","[3.036]"
"[-19.749,-1.370,49.094,0.066]","[3.034]"
"[-19.750,-0.982,49.086,-0.134]","[3.031]"
"[-19.752,-0.784,49.087,-0.072]","[3.028]"
"[-19.755,-0.746,49.095,0.159]","[3.027]"
"[-19.759,-0.792,49.104,0.427]","[3.024]"
"[-19.763,-0.848,49.111,0.598]","[3.023]"
"[-19.767,-0.855,49.113,0.577]","[3.021]"
"[-19.771,-0.816,49.111,0.404]","[3.018]"
"[-19.774,-0.753,49.108,0.156]","[3.017]"
"[-19.777,-0.688,49.105,-0.089]","[3.015]"
"[-19.779,-0.635,49.106,-0.274]","[3.014]"
"[-19.781,-0.597,49.107,-0.413]","[3.012]"
"[-19.783,-0.571,49.109,-0.539]","[3.010]"
"[-19.785,-0.554,49.109,-0.688]","[3.009]"
"[-19.788,-0.542,49.105,-0.876]","[3.008]"
"[-19.790,-0.538,49.098,-1.064]","[3.007]"
"[-16.709,0.323,50.542,-0.323]","[2.502]"
"[-16.705,0.422,50.540,-0.117]","[2.502]"
"[-16.701,0.450,50.538,0.116]","[2.502]"
"[-16.698,0.411,50.539,0.339]","[2.502]"
"[-16.697,0.311,50.542,0.518]","[2.502]"
"[-16.696,0.175,50.547,0.628]","[2.502]"
"[-16.697,0.029,50.552,0.650]","[2.502]"
"[-16.698,-0.098,50.556,0.562]","[2.502]"
"[-16.699,-0.185,50.559,0.356]","[2.502]"
"[-16.699,-0.230,50.560,0.061]","[2.502]"
"[-16.700,-0.235,50.559,-0.280]","[2.502]"
"[-16.701,-0.205,50.557,-0.625]","[2.502]"
"[-16.703,-0.145,50.554,-0.935]","[2.502]"
"[-16.704,-0.069,50.549,-1.183]","[2.502]"
"[-16.704,0.009,50.543,-1.344]","[2.502]"
"[-16.704,0.071,50.536,-1.393]","[2.502]"
"[-16.703,0.108,50.529,-1.313]","[2.502]"
"[-16.702,0.121,50.522,-1.119]","[2.503]"
"[-16.700,0.119,50.516,-0.832]","[2.503]"
"[-16.699,0.107,50.513,-0.473]","[2.503]"
"[-16.699,0.093,50.511,-0.071]","[2.503]"
"[-16.700,0.082,50.513,0.321]","[2.503]"
"[-16.701,0.076,50.516,0.642]","[2.503]"
"[-16.701,0.080,50.521,0.830]","[2.503]"
"[-16.700,0.097,50.527,0.845]","[2.503]"
"[-16.699,0.119,50.532,0.716]","[2.503]"
"[-16.698,0.140,50.537,0.492]","[2.503]"
"[-16.697,0.152,50.539,0.223]","[2.503]"
"[-16.696,0.148,50.539,-0.046]","[2.503]"
"[-16.696,0.131,50.536,-0.284]","[2.503]"
"[7.981,0.133,53.254,-0.384]","[-1.425]"
"[7.983,-0.321,53.251,-0.277]","[-1.425]"
"[7.979,-0.780,53.251,-0.155]","[-1.425]"
"[7.970,-1.187,53.252,-0.031]","[-1.424]"
"[7.960,-1.483,53.253,0.076]","[-1.424]"
"[7.950,-1.607,53.255,0.152]","[-1.423]"
"[7.942,-1.517,53.255,0.182]","[-1.423]"
"[7.937,-1.235,53.256,0.167]","[-1.423]"
"[7.934,-0.799,53.256,0.111]","[-1.422]"
"[7.931,-0.250,53.256,0.018]","[-1.422]"
"[7.930,0.369,53.257,-0.107]","[-1.422]"
"[7.931,0.992,53.257,-0.245]","[-1.421]"
"[7.934,1.547,53.257,-0.377]","[-1.420]"
"[7.942,1.964,53.255,-0.482]","[-1.420]"
"[7.954,2.188,53.252,-0.545]","[-1.420]"
"[7.969,2.226,53.248,-0.563]","[-1.419]"
"[7.983,2.105,53.244,-0.538]","[-1.419]"
"[7.994,1.848,53.241,-0.473]","[-1.419]"
"[8.000,1.490,53.239,-0.373]","[-1.418]"
"[8.002,1.095,53.239,-0.261]","[-1.418]"
"[8.001,0.738,53.240,-0.164]","[-1.418]"
"[8.001,0.491,53.240,-0.107]","[-1.417]"
"[8.002,0.406,53.240,-0.110]","[-1.417]"
"[8.004,0.441,53.240,-0.154]","[-1.416]"
"[8.007,0.535,53.239,-0.212]","[-1.416]"
"[8.010,0.625,53.237,-0.259]","[-1.416]"
"[8.013,0.661,53.236,-0.273]","[-1.416]"
"[8.016,0.647,53.234,-0.255]","[-1.418]"
"[8.019,0.603,53.233,-0.212]","[-1.431]"
"[8.021,0.545,53.232,-0.152]","[-1.438]"
"[12.883,0.754,52.028,-0.392]","[-2.164]"
"[12.887,0.777,52.026,-0.384]","[-2.163]"
"[12.890,0.777,52.024,-0.357]","[-2.163]"
"[12.894,0.760,52.022,-0.318]","[-2.163]"
"[12.898,0.734,52.020,-0.277]","[-2.162]"
"[12.901,0.705,52.019,-0.241]","[-2.161]"
"[12.903,0.682,52.019,-0.220]","[-2.161]"
